SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jan 14 11:47:57 GMT 2019
User: yyl18
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2G54094
Integration Time (usec): 3500 (USB2G54094)
Spectra Averaged: 50 (USB2G54094)
Boxcar Smoothing: 0 (USB2G54094)
Correct for Electrical Dark: No (USB2G54094)
Strobe/Lamp Enabled: No (USB2G54094)
Correct for Detector Non-linearity: No (USB2G54094)
Correct for Stray Light: No (USB2G54094)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
659.00	0.014
660.00	0.014
661.00	0.013
662.00	0.013
663.00	0.011
664.00	0.012
665.00	0.011
666.00	0.011
667.00	0.010
668.00	0.010
669.00	0.010
670.00	0.010
671.00	0.009
672.00	0.008
673.00	0.008
674.00	0.008
675.00	0.008
676.00	0.008
677.00	0.009
678.00	0.007
679.00	0.006
680.00	0.006
681.00	0.005
682.00	0.005
683.00	0.005
684.00	0.003
685.00	0.003
686.00	0.003
687.00	0.003
688.00	0.001
689.00	0.001
690.00	0.001
691.00	0.002
692.00	0.001
693.00	0.002
694.00	0.000
695.00	0.001
696.00	0.000
697.00	0.000
698.00	-0.000
699.00	-0.000
700.00	-0.000
701.00	-0.001
702.00	0.000
703.00	-0.001
704.00	-0.000
705.00	-0.001
706.00	-0.002
707.00	-0.002
708.00	-0.001
709.00	-0.001
710.00	-0.001
711.00	-0.001
712.00	-0.002
713.00	-0.001
714.00	-0.002
715.00	-0.003
716.00	-0.001
717.00	-0.001
718.00	-0.001
719.00	-0.001
720.00	-0.001
721.00	-0.002
722.00	-0.003
723.00	-0.002
724.00	-0.001
725.00	-0.001
726.00	-0.000
727.00	-0.002
728.00	-0.001
729.00	-0.002
730.00	-0.001
731.00	-0.001
732.00	-0.001
733.00	-0.001
734.00	-0.000
735.00	-0.000
736.00	0.001
737.00	-0.000
738.00	-0.000
739.00	0.000
740.00	0.000
741.00	-0.001
742.00	-0.001
743.00	-0.001
744.00	0.000
745.00	0.001
746.00	0.001
747.00	0.000
748.00	0.001
749.00	0.002
750.00	0.001
751.00	0.001
752.00	0.002
753.00	0.002
754.00	0.002
755.00	0.002
756.00	0.001
757.00	0.002
758.00	0.002
759.00	0.002
760.00	0.001
761.00	0.002
762.00	0.001
763.00	0.001
764.00	-0.000
765.00	-0.000
766.00	0.000
767.00	0.000
768.00	0.001
769.00	0.000
770.00	0.001
771.00	0.001
772.00	0.000
773.00	0.000
774.00	0.001
775.00	0.001
776.00	0.002
777.00	0.001
778.00	0.001
779.00	0.001
780.00	0.001
781.00	0.001
782.00	0.001
783.00	0.001
784.00	0.000
785.00	0.000
786.00	0.000
787.00	0.000
788.00	-0.000
789.00	0.000
790.00	-0.000
791.00	0.000
792.00	-0.000
793.00	0.000
794.00	0.000
795.00	-0.000
796.00	0.000
797.00	-0.000
798.00	-0.000
799.00	0.000
800.00	-0.000
801.00	0.000
802.00	0.001
803.00	0.001
804.00	0.002
805.00	0.002
806.00	0.001
807.00	0.002
808.00	0.002
809.00	0.001
810.00	0.003
811.00	0.001
812.00	0.002
813.00	0.001
814.00	0.002
815.00	0.001
816.00	0.003
817.00	0.000
818.00	0.001
819.00	0.001
820.00	0.002
821.00	0.000
822.00	0.001
823.00	0.000
824.00	0.001
825.00	0.001
826.00	0.003
827.00	0.002
828.00	0.003
829.00	0.001
830.00	0.002
831.00	0.003
832.00	0.003
833.00	0.002
834.00	0.002
835.00	0.002
836.00	0.003
837.00	0.002
838.00	0.002
839.00	0.002
840.00	0.003
841.00	0.001
842.00	0.002
843.00	0.001
844.00	0.002
845.00	0.001
846.00	0.001
847.00	0.001
848.00	0.001
849.00	0.002
850.00	0.001
851.00	0.001
852.00	0.000
853.00	0.002
854.00	0.001
855.00	0.002
856.00	0.000
857.00	0.001
858.00	0.002
859.00	0.002
860.00	0.001
861.00	0.001
862.00	0.001
863.00	0.001
864.00	0.002
865.00	0.003
866.00	0.003
867.00	0.002
868.00	0.002
869.00	0.002
870.00	0.002
871.00	0.002
872.00	0.001
873.00	0.002
874.00	0.002
875.00	0.001
876.00	0.002
877.00	0.002
878.00	0.001
879.00	0.002
880.00	0.001
881.00	0.000
882.00	0.000
883.00	-0.001
884.00	0.000
885.00	0.000
886.00	-0.000
887.00	0.002
888.00	0.001
889.00	0.001
890.00	0.000
891.00	0.001
892.00	0.001
893.00	0.001
894.00	0.001
895.00	-0.001
896.00	-0.001
897.00	0.000
898.00	-0.000
899.00	-0.000
900.00	0.000
901.00	0.001
902.00	-0.000
903.00	0.002
904.00	0.001
905.00	0.001
906.00	0.002
907.00	0.002
908.00	0.004
909.00	0.002
910.00	0.001
911.00	0.001
912.00	0.002
913.00	0.002
914.00	0.002
915.00	0.001
916.00	0.001
917.00	-0.000
918.00	0.000
919.00	0.001
920.00	0.001
921.00	0.000
922.00	-0.001
923.00	-0.001
924.00	0.001
925.00	-0.003
926.00	-0.000
927.00	0.001
928.00	0.001
929.00	0.003
930.00	0.001
931.00	0.000
932.00	0.001
933.00	0.001
934.00	0.000
935.00	0.001
936.00	0.001
937.00	0.001
938.00	0.002
939.00	0.003
940.00	0.002
941.00	0.001
942.00	0.001
943.00	-0.001
944.00	-0.000
945.00	0.000
946.00	0.001
947.00	0.001
948.00	0.001
949.00	0.000
950.00	0.000
951.00	-0.002
952.00	0.001
953.00	0.003
954.00	0.003
955.00	0.003
956.00	0.002
957.00	0.005
958.00	0.002
959.00	0.003
960.00	0.001
961.00	0.005
962.00	0.001
963.00	0.002
964.00	0.006
965.00	0.004
966.00	0.003
967.00	0.004
968.00	0.004
969.00	0.005
970.00	0.005
971.00	0.003
972.00	0.002
973.00	0.001
974.00	0.001
975.00	0.001
976.00	0.002
977.00	0.004
978.00	0.004
979.00	0.003
980.00	0.001
981.00	0.003
982.00	0.003
983.00	0.000
984.00	0.000
985.00	0.004
986.00	-0.001
987.00	0.001
988.00	0.003
989.00	0.001
990.00	0.003
991.00	0.002
992.00	0.006
993.00	0.002
994.00	0.005
995.00	0.002
996.00	0.005
997.00	0.005
998.00	0.002
999.00	0.004
1000.00	0.006
>>>>>End Processed Spectral Data<<<<<
